0.00;0.00;0.00;0.00;0.00;0.00;449733250822769230590337468776210923941908109896058413509119956420864273445144766853747099134344723512672562930794190850576717526099498553606564260303179907127929304814832521038755181944476730270941184.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
-29186765479638148775780236379747740599625431149152975701847305060544046516285669637624893825795644785953062502006784.00;0.00;-0.00;0.00;-0.00;0.00;0.00;0.00
-686095436800153814230140489599453659715943850991367701397504.00;0.00;0.00;0.00;718939219490959113179736450304136215632055494032272392192.00;0.00;-24588081368982350626978386673664.00;0.00
0.00;0.00;0.00;0.00;-2329195768170657485070013451707046215268475405359145756800630256122539301629790210595468382210590746037917647390402251231639342433645584070351054176256.00;0.00;0.00;0.00
662076775635632048357192032792968457360731520821688916201629617822493275516608781176315791834874216341937608570348567462954584022530891783318184690822008369443078406144.00;0.00;0.00;0.00;147745.03;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;230763815.31;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;-5143794915611841683015425061118688624640.00;0.00
-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;4925580853365513564295715581707244922814751132744520473985331674551580543626900644922051374428880751476900626432.00;0.00;-11721964820956800956033469065023533357931600952982705028674990306507952469528121164671774144399974144724435802467787480289602322995593788486847630702151580523501753484415918509471199611291332310737835967849038412732593907305647131284476533032206714069966919289880129247903744000.00;0.00
-372014454558996601675673151948979361256118505994018719118006373929883533312.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;10616159161409943241716430057197718323110500445612447809197203251059891166414005687774015961357813728603977597201219244885580021082619904.00;0.00;0.00;0.00
-636543618289294525434555640013090819963730750986876031271112899544132214010788315634224955947302672119896006277770528329611290278224628907333733798080767378289410403650152287033663089444974720034878830374738162121515824774002352586752.00;0.00;-7059552891078216590147931209357014257156082805401173886419232439511816689173333216062236238289781862684336778338775666995603767831594616687221145636458541499983605476431540438191301287891798573278998120263588023429123217957221559942761290017117443194880.00;0.00;0.00;0.00;-0.00;0.00
0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;5226577099341254530362805923395522098050409835677393419044340563985868122660798464.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;424659230878390981798190525425169678477005448823381421936062242874425418350905956765671597290031573747140025919754503463637841255473693190712787206984619254100262912.00;0.00;0.00;0.00
-9828119170846396801870982101175926867536773981883342941077813329920.00;0.00;0.00;0.00;-49961419766791479296.00;0.00;0.00;0.00
0.00;0.00;-516376110548242067414321376276125006050408815584636985317796892308355086948059322310799444717872260964268899544706968197089140926977164211174709006688758726226134171648.00;0.00;60051276748449390739185173763263600639759339866619382378796575905848123230727422683592116813701375731040777127912970659644570548303805222006466773396669187055923083113038119243894487247958086231811032342002125848444928.00;0.00;10906008888854848991057500544847693175446674099678693976102024712814592.00;0.00
-0.00;0.00;0.00;0.00;-6697701221401860043822436744088019129823282121962696011204235553411952598630730615606785343176179073929004815879183803408442799699772173611989206695914874757617959441140420246411683947141125293740105716712947760872653402976249984187673066422701926595159916544.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;41933382782709830159474055454577986377990812305971923555335048235259902353497497964467000914420432896.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-173958372660838962467967273515794027289862209536.00;0.00;0.00;0.00
-26192985299118471512064.00;0.00;-152725210638506130588975680340327326023680.00;0.00;-1188185667352688511577674086166230666773671559149155234136248124903310165526715867548355031677745753806293014709486370113399111189195091607874941642384842480614628428740727412553073645380855677367276234108090861511578070295671527383193016522192395883532259797873727954383247471017323091803740299755257856.00;0.00;0.00;0.00
-14010485677265414070742641059621536526462217538550194334957603027352183637308992357226882822269927684033087904252191383751442812079290780647724345631664292605521183891187049995119263494227767435664993296937666550873693204702007880280589889506001623668026577978318416625522088158345606110280359633485824.00;0.00;0.00;0.00;53288612435655760116663034614840928818655691854073725465596802585704427354788717298123516074250436086792222225625877986108575559126535642490052837161584880178264207357324900691869696.00;0.00;0.00;0.00
-92266060666733544608506120171337538511927243702221664929250106232117759027757337092187661806233635743377421945445742744792440578500108864528370194691099632436541522968576.00;0.00;0.00;0.00;105631073745328456153636859805983852768679527098648083532205707323840147523789636476566385339549802221523901473619968.00;0.00;0.00;0.00
-354936513399439237703015823453734715128854720077202370711125486912497099261133193677465197835393193470098277036969775114697449279227589630559060316059220855095424855879042283339776.00;0.00;0.00;0.00;847778627993996249048463976869524821933640277355921408.00;0.00;0.00;0.00
-3875822347743845367853296806559517679170092558442231688195349006030579431374848.00;0.00;-1538267427562747835805634211734409172318486545322323264514438693762326524975522889568638697713247392426372286654918450308874775915824879566943324768673941617979619866993146120515858704046839921827403351174684643881068836702098078190481713672429829264985575611549969576933554337232233798796574720.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-8396298490097235945002064538260333395968.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;2130684167481179217948419516569340946310825831613481369637436213736008393322270000156203431798332089403987635272284157043350971527945578002929180766884359566420302674666152800436155435279031606139095749214452285625323965272965756485632.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-172.24;0.00;0.00;0.00
-599117137407103519948800.00;0.00;0.00;0.00;-628449217066009433419632347720165451440863248430736414640345640903672879018492743980818894363419381379968111994003447121577173084709409137461999363634928994303354865745741491705564327669950151024928139041033574044149371437682065820310588586467552831481930638839250944.00;0.00;0.00;0.00
16624795842904748659281349118476720678427951104.00;0.00;-0.00;0.00;-0.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
-25411360341728544564471017018710615407407142523420250496069716498182817559491979272679373299167859328009083079188495025260154741846227189213269615853405181702242909430665397764140040192000.00;0.00;444811600.67;0.00;-0.00;0.00;-2836636702259139108591371884167168.00;0.00
0.00;0.00;-0.00;0.00;-0.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-18881336780399790529504517930225627969070295930242070053363560493577302944146548701833108005809889604789080044124894368900249190425870639908992267522799913552925496393819694514821947479738379349529126537895300586913785255575279494160385286048863122086297271598384439164403712.00;0.00;14490688832335448964202405098075179562924507064468096727779305889159601192883341912184293685797960918419381440718297821483206952342272335696311746423618558519926304982419646561786813044544540579789489409322761639878616840554799551471320875887792358929061588684345369137755717632.00;0.00
0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-369524959457262502852229240656064163254711547409739364961960704216742834793956024882660734509972154934393520819926719916237988720024976124869392351351930985428291527120594429475805715858240612741436225803138785763529108607545722361872384.00;0.00;0.00;0.00
-0.00;0.00;-86465836178022227074557098212750809787912752745187851324020922420968227727682824180239960939024763398625359111207964334079940995503585752347221672116704230224745290954095405334414502946174910231364152017425637310583004808489198444480346819271598580171289745728118718464.00;0.00;-23702425495185158997297767482044200860838718505078444939766038622185935598082509880693963672604417113959361150946900334780712652843067241839504900402464898432769662180488205477303853877034263087250959985635491840.00;0.00;0.00;0.00
41684845910604279375813786592332347647081163387685576453458047404608127980260699149086161595499021565855643411827404069689256638215410898140125442052777918711401982155668732368773888350355456.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;921887583612407460696874839912037112865857717435557145946255426621472609139368613415496114901920788812781053066346496.00;0.00;-0.00;0.00
-76987213156238458722031821220277394344565463719583475425069752442812139194596724836648367156056402135715721818855377869713525718733107578252015964738755543956983906304.00;0.00;0.00;0.00;-2281691383780811448001166368384267208300985267725338097877134326680567722062921124806900884179318506258090501870954153271631816729878761929697099931585409873766975692341248.00;0.00;0.00;0.00
-14603209792586847682368298706497913183777895385580375803991059174423389421773206679017882021932317915370605899241647268451957014585053397386453621669888.00;0.00;0.00;0.00;-613427919355621804384290232589041539214163508531520229287805686851074924061110792067150342520736035645738761830126449935826086879842091896525438139497597799977370547638299236095108585619456.00;0.00;0.00;0.00
-2293433885778980081651564077757073719296.00;0.00;0.00;0.00;nan;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;568632422190691936108890063885175427364526870888472314554352436556298854469596933351960229098017793080181435081826488617139570533001296035347229376457607478345299785740059100688167417107639336697856.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;24726185234790981798936451437559808.00;0.00;0.00;0.00
110372749202338057801737270572601152627891363223825177365354583779533384951953244555669964001680306323715645399193940008997756738030033009216255244121972707865264366840446976.00;0.00;0.00;0.00;0.00;0.00;-0.00;0.00
0.00;0.00;-627799703767257940672112987380699276693792876815345311433521200713343614472102093054133259165298466975631015936.00;0.00;-0.00;0.00;-259118118919490194591779010610121652233117556182392541951678905887363207005448671005152163218387814180976702633913864619670921365133348149837600857227090475985316967566418554760788808041514152739159181006005074906636120651102191580348416.00;0.00
96579223319645095669079828125733233882637797242814167616571380300681227186766380733182458915956950292929302135057468647192809098496003050339776988678292069555862302074998735431085554611208061884170173207715885084364518207782912.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-1630399778162582137893890103871074047490784214240861755916470584405632993285029578550214785756547936695081465188188160.00;0.00;-0.00;0.00
0.00;0.00;0.00;0.00;-694625891358944789346736093769004936174994284872452816887849724548929871391035381493992267641292990104962862860693422725681451623952277724012112442255285726334555669803015266086906885764954673719649546851614566464220871005715974024331264.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;1509836513554336411314803355386368099620167304269762957824866377542934724608.00;0.00;-0.00;0.00
629102691364913150340875061197699474683946870174494252630181366056965971976972184662380048312697593065370823904119042832295349041382678839550335055209843237019426697083630856185962107423457434649158456575891393963992177885883156763335275281230716357611635978641505169440768.00;0.00;0.00;0.00;-2437674339812920297632081245733320783347158067378704935763089934306753459556129867640679296735332936072060729429065728.00;0.00;-2467019570336249916497612655287695474119655859097980320231408520970182332643816901968792586614529327104.00;0.00
0.00;0.00;-0.00;0.00;0.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
84884656812185592182254118705044743270995858939690150429736149567345659440998023925254178799251489413197628805561490003304476164712346174423582062099812438819642386939904.00;0.00;0.00;0.00;891018612231200177365363234663475914834941402521975203648136135412125884473685701762528809799906815643063040865569486543020041030816620986618746356768391679621895013620569068541328947639288420881640238912999872391631512729912205242470781870667880318828290694582292371688792456342752685631692233420430114816.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;4561061694384733144743936.00;0.00;-805553609612509421525101956047570023105670757772984659305522228180799170632749700161620344359307139068592441528138036304236511232.00;0.00
73658206576185233919789496627028280149016788787390428647512628286915125696686370096108317035087593423046269146496470560358066484155202626003082145524533980453361763666100224.00;0.00;-62041765099433597320313187272675264338970971528049900569270973199780941092631664825681840977814347594153804539253084484286195588488680360526348757029524316488635462198639377008640404409136860730577810513760444616161494806422355968.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;140433366878697467810121813029837834106873208019603129027008596173018022787444868811511226033402429393377887930378693092246199879671491671198830004042043115193320485267399639786586112.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;17670200174990853447696929755423284553277750849190659884942175224777910456172674053185805032914362259550581447521389115468677120.00;0.00;7790569389762944720546539076604817082671369066375923162757832954334445891414924932749667532173325677167286073397290868690533874826901192704.00;0.00
0.00;0.00;-1380352427532876019402301156675979788624145816748032.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;14245271917894175092188240007391368874963519636382646683066957154742362772328619779541954539395312629219920218410713088.00;0.00;0.00;0.00
14464460863119387698566551977097417456794185203966497525303962847108122971288441518836310788394471381343570092883968.00;0.00;-0.00;0.00;1340192142807099333349435300280536543785582186783660676440521574374238765334001994845728878897841014321216553843965987766089961574807615438147779677554519870001022896625519035270085923703712779070348279484917146619013822998886528152264684544224873448210432.00;0.00;0.00;0.00
0.00;0.00;-0.00;0.00;709270002388730179998545197188633672268392037744184578517903888035045171868629874366526533964537227949489898591090322394676601919943178476083846017445198722495933879232067184261374163288064.00;0.00;0.00;0.00
-60904040806603560599018598243141707235021413909143440616303627963157093600699946395314828331734702491577039871734937930717247111142368194373005567620642236478250551524406512612546666635432160568788882701781641887316212886553938449479482971946934250614320786337631670522464514499140530614189424640.00;0.00;0.00;0.00;1623776848547787739230435534945164707708036166673373350338216654643802879575328972792825281941916492700114617357836097966704498441877692958488038654186825839992244405599846472295650071271799386910458764695135211737274614214472920490626316715800993872610328576.00;0.00;0.00;0.00
0.00;0.00;-105643675814816503540209451337194298848916962445771846416840823939289907348197892363239349910456131059044341253341380216761338554359220319573957410717975843457023289689373970522596305073580293779693246590380003684082776917876893804438729580312230385633374566380415805275015590914325197841965860782080.00;0.00;-7755694909312804545760373495365253177957419477142322850685379286288936515264924178566661950762412263602677134015730294929303342658999357014498746048291084563729183100893696088309832610266727079169410401773230751744.00;0.00;-84769667039807990245041812401536627202322507783055222588827221228413805023183834778336708655015995085338598085740113875294179407835762572576090174383721131515819975738985782611817793062215562612355106528755334574102320839364629090679862515059862274048.00;0.00
199098937960288955485089740865585923358548541844930206908870948414631064915085188732622731363526215984446352931505624166697800901326299041942799908864.00;0.00;0.00;0.00;55528708339887539801125068874876864809985115900046882976416976984080330257571500992429941768278670185562498385629226503864214617043573808714266889836264464671544937977589037050677286730211100012299835042301495290090640189584898456822202978768718628242898564731462463671363094289327452214845906534063591653376.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
-0.00;0.00;-3542980260190084187810249846044102679748972019136963796197744683990502928942541544189389946489711497994219746613041437293314909929472.00;0.00;-0.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
8562341132775170363409715428986877032088694400936788003483365417532211500780144843147228650480259319907484497030259785393964713571888743014020300040992636634258145028530658300408454132950630400.00;0.00;0.00;0.00;-27862296599670067742251276663381457212651527176898504200361261681871791162067302869617811860336811774363654812345590747955854747631616.00;0.00;-0.00;0.00
0.00;0.00;-307765262969647378650765585285120.00;0.00;827950834640708606367572858394283596841943846007733135169308748856803100373190183643725122680210967814697710256220734018527692292243932934358039056805455927471809699113178926329235871767724032.00;0.00;64562950203007916668295080742348206323981595795096924491293651145204218878552197776216045478281059403363189835456014324854789701975871476290198089468377695474336494084161536.00;0.00
-0.00;0.00;-22520764111278698284679372365435272231257844573749102109401791596755072106996631008831090093994900327590151055297235905691393511515074662447216993205703031623188554517435010283578094337214609028115322437420182787366209152355187017375077629952.00;0.00;-42302999311411181573264503817814601578047012295728494981132317977374172627386460290835701367084151342157654636075117234821798055454441472.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;11708479865920921673694620851007002893393383797289433556098321336416346446480250249807672663982735360.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-1473121833697908262831011632812594770658992931685582507905552701461293198706943291148791090394937302188548105840070647964003493396588926074880.00;0.00;-415239094796880108989550083840940150179361787289014614482854035445837361161519918722167862165322859470559930666042918061130014290878393882284159232290700893505021638370900921053894008299390448508463025918313860998112435240960.00;0.00
0.00;0.00;0.00;0.00;-233888295421544034297350603524047501622750693984679681610952276862081139487388738008905008898582144941651849335319421758606505653371451241620267735585120218606778792102862218721502878109223326026852990976.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-0.00;0.00;-20196989567964527081456614030149178029590865565795823949305655520143496796807037670391808000.00;0.00
0.00;0.00;0.00;0.00;-1520478727996831647346017157494730442530939527017888311639713734780798816772147036487449007815156812934973482822637530207505225543188312788607877440960936461003328578282794553957145292469612041263745521365056020814619539770451639380451409264640.00;0.00;-0.00;0.00
287625119290853255248081538799651630495787490891651579955785009845857770143892985836137992834182369036288976224256.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;-0.00;0.00;-0.00;0.00;-0.00;0.00
-72430899278183994514616225765185850157809702500764618834161796715148279554247863687626000575491238325262129033323811148385383870510203063073909346734140746774313693860474386862655912199275274551782090078494740615966294453525942991938833855656794298726899253248.00;0.00;-0.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;-0.00;0.00;-0.00;0.00;615862696201515666106954773109860158537397780059352155280309392556151656454170198219741317762783104505513840846977976294516171810511322278856024507384127321042117725598296025078212248126604282391480208821488993488076800.00;0.00
-6322084525673421907034198458289292845899388580690472496305131436445830003090380538917641498764153306336163101145320635544363421138238825027503390648017644033127339699015780866592361287697577098296744540411094795571400602350773105236591509504.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
16295742983877509728505153208653851006982402586051770956048597783867812675329158147662851952158325395560606887951958069151810978325098280137468398711590947543269956251880168981530673152.00;0.00;3824871432059183655760990602170627631937439926038105436141260956200279483106444967936.00;0.00;-324939216231608489514524214024568776907520329864137594809973842439873767687745175552.00;0.00;-0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
3006425450638359451406047233544323832096571081209155312368794048133070848.00;0.00;0.00;0.00;-58961985877540616020546115025511743499011044748149851124436034493907308364166358833499712384653226914142087968051904909117424041984152312384767771977307915270632965728069336062471316173193309002875426401319095247185999027394409184771666777565201092952475311820882429192056682979322677428224.00;0.00;0.00;0.00
-6649615375673511229199750479466015434394453710934191635587092885767844756717568.00;0.00;0.00;0.00;-0.00;0.00;-1608329871787103829953082861251062675334045938917408882877082104950192497203799769846901965556586866751901665287208960.00;0.00
0.00;0.00;-0.00;0.00;-2885318180771474888461237743291203584.00;0.00;-0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
-536107312727531837967401222144.00;0.00;0.00;0.00;-28890086059912819183318167407037767987045191495740830778806774215890853220775002166217007287762781190065012330569148212942359508041295817251418194072577749898581210322971205392538198614710388722421989376.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-5883769379033170575360.00;0.00;-283889214839393271109923308897794598569706417214647963392757480599242647199447398552303917900349948846763997474218687042154365584476519577147057942326706440572735992490353061128438980270719271698432.00;0.00
26483251543431480434374253240577474961855628557325201111119152363339776.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;449733250822769230590337468776210923941908109896058413509119956420864273445144766853747099134344723512672562930794190850576717526099498553606564260303179907127929304814832521038755181944476730270941184.00;0.00;29163680745412910703331350357125984561124149698150986731717344763761804068678711844151964263065537874392889224215740277728264615729209080784147324349138745837437955059863357839563711368633718378427905275824027934854102827470897460066088193181766107118911755266363100508192036362223929561382834315219267747840.00;0.00
-0.00;0.00;0.00;0.00;-118581928388781788330183931000830231296652878089825292370555548926476288.00;0.00;0.00;0.00
-26632166062683579006400699056105352915671435649798086069607226192865180065259982635925504.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2981303202711122427409243007018251966724979620985803087831368623499868280351818613446250908472264309248572240825635345218143734707582634354016256.00;0.00;0.00;0.00;-898759270882192509585960475455375744218265563091609222114559797753578822317829672285395372683221879310105519837530823859154599295523402606560256278892140707044376152493745872462280951822383142129301025739373920439108992584224702541315099738252254355542144070293930377216.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-50069532614297628384306753932983750216415163646733283605948819237638887369837971271645344433933442768246217176706128337251869756375072869051286005760202110437790241106438948802596635385459375699576229817348169118933940881168877154947601694524296466452668193041178461875119037827818596908138496.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;1484274100730866563962687250413950672728419703170381588041088587715215675601917831061936576717624242464809723887616.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;-33635734879.08;0.00;0.00;0.00
0.00;0.00;-0.00;0.00;-206575552728728615837374395202436624556446336653344300807113484550176988865021578251728835024207777997225973761477262453895476883811265788619794991370376447254853304075779581926122636785984430062115118052678373206774513664.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;262649376036813939210178297322020239682793218629433527301659949702147656952921045496713047334212631978672775327182092027701283105581812066513777840235606966272.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-176646839339782861067716895277313841869465711693215404392448.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-11776470292187339782102613732307120683316792119802258128536272328372238538967182882048257500610866689763544569926667259114682705348227498831692918752706651558374476917932903538797167784894035268499293805984152478391579957033443097849716215017813540002792993307080593796801712966159562702848.00;0.00;0.00;0.00
-0.00;0.00;-3612755351212509676338210075127312857712310891751024621541113840125867982848.00;0.00;-0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00
-88264780942188775940370458428321136891584598682073153848245833469571725334302840226310749445243509916166298971821864869316642220033793441899700130152448.00;0.00;68726229345618494678308903589618906482576245994854582579458541454061296334007179542083580682563706667390870923801264128.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;-828561156978447527907812387234927983960840396687347074400738417768758723478139262867912074080729116129031376308171446088854341169148226444716656501966804509675121196220059039563776.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;1.84;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
-0.00;0.00;-0.00;0.00;528021293551757562218747924823630082545993970826680653139045323253821994926706612240384.00;0.00;0.00;0.00
-0.00;0.00;0.00;0.00;230917.95;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
-878533108010212957458260053777915878393532032061583943149997839789926999192593585523187523651338744091808866334321199678488576.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
