PositionsExploration:;NumX=;15;NumY=;15;MaxX=;15300;MaxY=;13300
POSX;POSY;POSZ;POSA;V10;V20;V13;V23
0;0;1750;125;512.27;397.64;405.14;506.12
1092;0;1750;125;508.68;399.30;393.57;499.15
2184;0;1750;125;507.79;400.68;389.35;497.23
3276;0;1750;125;507.25;401.59;387.31;496.91
4368;0;1750;125;507.23;402.31;386.52;497.19
5460;0;1750;125;507.28;402.74;386.22;497.41
6552;0;1750;125;507.42;403.39;385.66;497.63
7644;0;1750;125;507.76;403.76;385.82;497.72
8736;0;1750;125;508.50;404.24;384.79;497.55
9828;0;1750;125;511.18;406.21;382.44;496.52
