PositionsExploration:;NumX=;15;NumY=;15;MaxX=;15300;MaxY=;13300
POSX;POSY;POSZ;POSA;V10;V20;V13;V23
0;0;1750;125;518.78;403.35;404.29;513.90
1092;0;1750;125;513.29;406.76;392.27;507.31
2184;0;1750;125;512.27;408.38;388.56;505.57
3276;0;1750;125;512.01;409.35;387.19;505.38
4368;0;1750;125;511.70;410.22;387.26;505.29
5460;0;1750;125;511.69;410.96;386.96;505.58
6552;0;1750;125;512.08;411.35;386.62;506.08
7644;0;1750;125;512.82;411.67;386.19;505.84
8736;0;1750;125;514.03;412.75;384.91;505.11
9828;0;1750;125;520.08;416.81;378.11;501.45
0;950;1750;125;510.85;405.58;397.06;516.13
1092;950;1750;125;511.71;409.34;390.19;509.92
2184;950;1750;125;512.26;411.00;388.61;508.13
3276;950;1750;125;512.55;411.63;388.23;507.46
4368;950;1750;125;512.51;412.15;388.12;507.42
5460;950;1750;125;512.59;412.36;387.95;507.04
6552;950;1750;125;512.99;412.69;388.05;507.16
7644;950;1750;125;513.75;413.01;387.71;507.09
8736;950;1750;125;515.42;414.18;385.94;505.87
9828;950;1750;125;523.33;419.63;376.59;499.97
0;1900;1750;125;511.76;406.19;398.11;516.25
1092;1900;1750;125;512.20;409.96;391.62;510.49
2184;1900;1750;125;512.86;411.68;389.52;508.63
3276;1900;1750;125;513.00;412.41;389.01;507.89
4368;1900;1750;125;513.09;412.73;388.99;507.55
5460;1900;1750;125;513.30;412.93;388.93;507.54
6552;1900;1750;125;513.46;413.01;388.68;507.27
7644;1900;1750;125;513.68;413.58;388.18;507.09
8736;1900;1750;125;515.77;414.69;386.24;505.81
9828;1900;1750;125;523.62;419.99;376.58;500.17
0;2850;1750;125;512.02;406.82;398.85;516.80
1092;2850;1750;125;512.77;410.40;392.17;510.80
2184;2850;1750;125;513.23;412.27;390.11;508.82
3276;2850;1750;125;513.25;412.62;389.44;508.27
4368;2850;1750;125;513.41;413.04;389.42;508.08
5460;2850;1750;125;513.70;413.06;389.11;507.81
6552;2850;1750;125;513.44;413.65;389.04;507.68
7644;2850;1750;125;514.51;413.76;388.82;507.64
8736;2850;1750;125;515.75;414.90;386.79;506.65
9828;2850;1750;125;523.07;419.90;378.08;500.71
0;3800;1750;125;512.47;406.72;398.93;517.27
1092;3800;1750;125;512.73;410.86;392.48;511.04
2184;3800;1750;125;513.57;412.32;390.67;509.16
3276;3800;1750;125;513.46;412.98;390.29;508.51
4368;3800;1750;125;513.51;413.33;390.07;507.90
5460;3800;1750;125;513.83;413.14;389.30;508.01
6552;3800;1750;125;514.06;413.55;389.53;507.65
7644;3800;1750;125;514.36;414.14;389.04;507.63
8736;3800;1750;125;515.46;414.64;387.47;506.63
9828;3800;1750;125;520.80;418.50;380.84;502.61
0;4750;1750;125;512.88;407.46;399.08;516.62
