POSX;POSY;POSZ;POSA;V10;V20;V13;V23
0;0;1640;125;578;453;455;590
0;0;1640;125;577;451;448;585
1922;0;1640;125;584;456;451;583
1922;0;1640;125;581;459;449;582
3844;0;1640;125;584;462;446;579
3844;0;1640;125;585;463;447;580
5766;0;1640;125;580;461;449;579
5766;0;1640;125;584;462;449;580
7688;0;1640;125;584;464;449;578
7688;0;1640;125;583;463;446;579
9610;0;1640;125;585;463;447;583
9610;0;1640;125;584;462;449;577
11532;0;1640;125;584;460;447;576
11532;0;1640;125;590;463;448;578
13454;0;1640;125;584;461;447;581
13454;0;1640;125;582;460;446;577
15376;0;1640;125;586;460;449;577
15376;0;1640;125;585;462;447;577
17298;0;1640;125;587;461;442;575
17298;0;1640;125;588;463;443;575
17300;0;1640;125;587;463;440;577
17300;0;1640;125;588;460;442;575
0;0;1640;125;580;449;454;592
0;0;1640;125;579;450;454;588
1922;0;1640;125;584;457;453;580
1922;0;1640;125;584;456;449;580
3844;0;1640;125;589;460;454;576
3844;0;1640;125;585;461;447;577
5766;0;1640;125;587;460;446;577
5766;0;1640;125;585;465;446;577
7688;0;1640;125;587;458;449;577
7688;0;1640;125;587;458;446;576
9610;0;1640;125;587;460;448;577
9610;0;1640;125;586;458;448;577
11532;0;1640;125;587;460;449;576
11532;0;1640;125;585;462;446;569
13454;0;1640;125;585;460;448;576
13454;0;1640;125;586;461;447;576
15376;0;1640;125;588;457;447;570
15376;0;1640;125;586;460;447;578
17298;0;1640;125;589;463;445;577
17298;0;1640;125;589;461;444;574
17300;0;1640;125;589;457;445;574
17300;0;1640;125;583;461;444;581
0;2650;1640;125;579;447;454;587
0;2650;1640;125;577;449;455;585
1922;2650;1640;125;582;458;451;579
1922;2650;1640;125;580;458;448;577
3844;2650;1640;125;585;460;448;576
3844;2650;1640;125;585;458;448;576
5766;2650;1640;125;589;460;447;576
5766;2650;1640;125;585;459;446;575
7688;2650;1640;125;591;456;446;577
7688;2650;1640;125;583;457;448;581
9610;2650;1640;125;584;459;452;578
9610;2650;1640;125;585;453;448;579
11532;2650;1640;125;585;458;446;577
11532;2650;1640;125;585;458;445;577
13454;2650;1640;125;586;459;447;577
13454;2650;1640;125;584;452;451;575
15376;2650;1640;125;585;463;444;571
15376;2650;1640;125;584;462;447;576
17298;2650;1640;125;589;460;444;575
17298;2650;1640;125;589;461;445;573
17300;2650;1640;125;587;461;444;575
17300;2650;1640;125;587;462;444;574
