POSX;POSY;POSZ;POSA;V10;V20;V13;V23
0;0;1640;125;577;453;455;592
0;0;1640;125;576;450;453;594
1922;0;1640;125;582;460;448;585
1922;0;1640;125;575;461;448;581
3844;0;1640;125;578;462;443;581
3844;0;1640;125;586;462;447;582
5766;0;1640;125;585;464;447;582
5766;0;1640;125;584;468;449;582
7688;0;1640;125;581;457;447;577
7688;0;1640;125;582;465;446;583
9610;0;1640;125;582;465;448;582
9610;0;1640;125;585;465;438;582
11532;0;1640;125;584;466;447;581
11532;0;1640;125;582;466;445;582
13454;0;1640;125;585;462;444;582
13454;0;1640;125;585;467;446;583
15376;0;1640;125;585;467;446;583
15376;0;1640;125;591;454;442;583
17298;0;1640;125;589;469;442;579
17298;0;1640;125;589;473;441;579
0;2650;1640;125;581;457;461;594
0;2650;1640;125;579;463;459;593
1922;2650;1640;125;577;468;452;587
1922;2650;1640;125;584;461;453;586
3844;2650;1640;125;587;465;445;581
3844;2650;1640;125;587;465;450;582
5766;2650;1640;125;586;464;448;581
5766;2650;1640;125;587;464;448;583
7688;2650;1640;125;586;463;448;582
7688;2650;1640;125;584;464;449;580
9610;2650;1640;125;586;462;448;584
9610;2650;1640;125;586;464;448;582
11532;2650;1640;125;585;459;448;580
11532;2650;1640;125;586;461;448;581
13454;2650;1640;125;585;462;450;581
13454;2650;1640;125;585;462;448;585
15376;2650;1640;125;586;463;447;579
15376;2650;1640;125;585;463;448;579
17298;2650;1640;125;587;466;445;578
17298;2650;1640;125;588;466;444;576
0;5300;1640;125;577;451;458;592
0;5300;1640;125;579;451;458;592
1922;5300;1640;125;584;459;451;582
1922;5300;1640;125;584;464;453;582
3844;5300;1640;125;590;467;443;578
3844;5300;1640;125;591;467;440;574
5766;5300;1640;125;622;498;412;543
5766;5300;1640;125;620;495;412;544
7688;5300;1640;125;618;466;413;575
7688;5300;1640;125;619;461;414;574
9610;5300;1640;125;591;444;436;592
9610;5300;1640;125;589;443;446;591
11532;5300;1640;125;573;429;465;612
11532;5300;1640;125;572;427;461;617
13454;5300;1640;125;556;434;473;607
13454;5300;1640;125;557;433;477;608
15376;5300;1640;125;581;459;449;583
15376;5300;1640;125;581;457;450;582
17298;5300;1640;125;586;463;445;578
17298;5300;1640;125;584;462;446;576
