POSX;POSY;POSZ;POSA;V10;V20;V13;V23
0;0;1640;125;578;449;458;591
0;0;1640;125;584;449;453;586
1922;0;1640;125;579;458;447;579
1922;0;1640;125;580;457;447;579
3844;0;1640;125;583;460;445;577
3844;0;1640;125;582;459;443;577
5766;0;1640;125;582;460;447;577
5766;0;1640;125;583;461;444;578
7688;0;1640;125;576;461;445;581
7688;0;1640;125;591;462;445;578
9610;0;1640;125;580;462;443;584
9610;0;1640;125;586;460;447;578
11532;0;1640;125;582;461;444;578
11532;0;1640;125;584;462;445;578
13454;0;1640;125;583;461;445;580
13454;0;1640;125;583;460;445;578
15376;0;1640;125;584;462;443;580
15376;0;1640;125;582;464;444;577
17298;0;1640;125;590;465;439;574
17298;0;1640;125;587;464;440;576
17300;0;1640;125;594;465;441;577
17300;0;1640;125;587;466;441;582
0;0;1640;125;579;441;463;584
0;0;1640;125;576;449;453;590
1922;0;1640;125;584;458;446;579
1922;0;1640;125;585;457;447;586
3844;0;1640;125;583;459;446;574
3844;0;1640;125;581;461;447;577
5766;0;1640;125;584;460;448;576
5766;0;1640;125;584;461;447;575
7688;0;1640;125;589;460;447;579
7688;0;1640;125;588;460;445;574
9610;0;1640;125;584;456;446;575
9610;0;1640;125;590;457;446;576
11532;0;1640;125;585;460;447;576
11532;0;1640;125;584;460;445;578
13454;0;1640;125;586;460;446;575
13454;0;1640;125;586;464;450;575
15376;0;1640;125;586;459;447;575
15376;0;1640;125;585;458;446;575
17298;0;1640;125;589;467;445;572
17298;0;1640;125;589;461;443;574
17300;0;1640;125;594;461;443;572
17300;0;1640;125;587;461;444;575
0;2650;1640;125;575;444;454;584
0;2650;1640;125;578;449;454;585
1922;2650;1640;125;582;456;450;586
1922;2650;1640;125;582;456;449;578
3844;2650;1640;125;583;459;448;575
3844;2650;1640;125;584;458;447;576
5766;2650;1640;125;585;459;446;576
5766;2650;1640;125;585;460;446;576
7688;2650;1640;125;584;458;447;578
7688;2650;1640;125;574;462;448;576
9610;2650;1640;125;583;458;447;575
9610;2650;1640;125;586;456;447;575
11532;2650;1640;125;584;461;446;575
11532;2650;1640;125;584;457;446;576
