POSX;POSY;POSZ;POSA;V10;V20;V13;V23
0;0;1640;50;584;457;462;595
0;0;1640;50;585;457;458;596
5766;0;1640;50;591;465;454;583
5766;0;1640;50;590;464;452;582
11532;0;1640;50;590;465;452;582
11532;0;1640;50;591;466;449;592
17298;0;1640;50;594;470;446;581
17298;0;1640;50;595;473;445;582
17300;0;1640;50;595;472;446;583
17300;0;1640;50;595;473;446;579
0;2650;1640;50;586;463;458;594
0;2650;1640;50;582;457;460;594
5766;2650;1640;50;586;467;453;584
5766;2650;1640;50;587;466;452;583
11532;2650;1640;50;590;467;454;586
11532;2650;1640;50;592;467;455;583
17298;2650;1640;50;608;472;446;580
17298;2650;1640;50;597;471;447;589
17300;2650;1640;50;592;472;447;581
17300;2650;1640;50;597;472;450;581
0;5300;1640;50;583;463;455;599
0;5300;1640;50;585;463;462;591
5766;5300;1640;50;598;473;445;583
5766;5300;1640;50;599;474;443;582
11532;5300;1640;50;581;455;460;606
11532;5300;1640;50;580;455;464;600
17298;5300;1640;50;594;471;448;582
17298;5300;1640;50;596;473;448;583
17300;5300;1640;50;600;472;450;584
17300;5300;1640;50;595;472;444;583
