POSX;POSY;POSZ;POSA;V10;V20;V13;V23
0;0;1640;125;578;453;457;594
0;0;1640;125;583;452;465;593
1922;0;1640;125;585;459;451;583
1922;0;1640;125;586;462;451;584
3844;0;1640;125;587;458;451;580
3844;0;1640;125;592;462;449;582
5766;0;1640;125;590;464;445;581
5766;0;1640;125;586;462;449;580
7688;0;1640;125;592;463;447;580
7688;0;1640;125;588;462;451;581
9610;0;1640;125;583;463;448;583
9610;0;1640;125;589;463;450;580
11532;0;1640;125;588;462;450;579
11532;0;1640;125;587;468;449;580
13454;0;1640;125;585;463;449;584
13454;0;1640;125;591;463;448;579
15376;0;1640;125;589;462;454;578
15376;0;1640;125;588;462;446;579
17298;0;1640;125;587;466;445;578
17298;0;1640;125;592;465;446;576
17300;2650;3280;125;593;470;445;577
17300;2650;3280;125;591;468;445;576
17300;2650;3280;125;594;469;445;578
17300;2650;3280;125;591;468;446;582
17300;2650;3280;125;591;471;445;581
17300;2650;3280;125;589;470;446;579
17300;2650;3280;125;589;471;447;579
17300;2650;3280;125;591;470;446;579
