POSX;POSY;POSZ;POSA;V10;V20;V13;V23
0;0;1640;125;582;464;460;602
0;0;1640;125;584;463;461;602
1922;0;1640;125;587;467;455;594
1922;0;1640;125;583;470;454;593
3844;0;1640;125;589;476;463;587
3844;0;1640;125;594;471;450;587
5766;0;1640;125;589;473;453;592
5766;0;1640;125;588;474;453;590
7688;0;1640;125;588;473;454;590
7688;0;1640;125;590;473;452;591
9610;0;1640;125;589;478;452;589
9610;0;1640;125;591;472;452;589
11532;0;1640;125;588;476;451;589
11532;0;1640;125;590;471;450;590
13454;0;1640;125;588;473;451;590
13454;0;1640;125;585;473;455;589
15376;0;1640;125;589;474;450;589
15376;0;1640;125;589;473;448;589
17298;0;1640;125;590;461;447;587
17298;0;1640;125;589;475;447;588
17300;0;1640;125;592;473;447;588
17300;0;1640;125;590;474;447;588
