0.00;0.00;13.12;125.00;576.72;447.54;456.28;586.48
1.76;0.00;13.12;125.00;580.70;453.10;452.20;579.80
3.52;0.00;13.12;125.00;580.96;454.72;451.00;578.20
5.27;0.00;13.12;125.00;581.08;455.26;450.38;576.80
7.03;0.00;13.12;125.00;582.20;455.44;450.76;577.38
8.79;0.00;13.12;125.00;582.16;455.86;450.80;576.72
10.55;0.00;13.12;125.00;582.26;456.52;450.36;577.08
12.31;0.00;13.12;125.00;582.60;456.24;450.96;576.98
14.07;0.00;13.12;125.00;582.10;455.90;450.66;576.92
15.82;0.00;13.12;125.00;582.90;456.82;450.20;577.24
17.58;0.00;13.12;125.00;582.70;456.76;450.42;577.06
19.34;0.00;13.12;125.00;582.46;457.16;450.88;576.92
21.10;0.00;13.12;125.00;583.38;456.94;449.58;577.22
22.86;0.00;13.12;125.00;584.56;457.84;448.50;575.98
24.61;0.00;13.12;125.00;588.02;459.80;445.74;574.66
0.00;1.46;13.12;125.00;577.96;450.08;458.06;588.30
1.76;1.46;13.12;125.00;581.58;455.86;453.48;582.30
3.52;1.46;13.12;125.00;581.74;456.92;452.52;580.02
5.27;1.46;13.12;125.00;582.42;457.14;451.52;579.10
7.03;1.46;13.12;125.00;583.44;458.10;452.00;577.86
8.79;1.46;13.12;125.00;583.10;457.72;452.40;578.06
10.55;1.46;13.12;125.00;583.32;457.48;452.56;578.34
12.31;1.46;13.12;125.00;582.80;457.64;451.96;578.02
14.07;1.46;13.12;125.00;583.30;457.84;452.16;576.92
15.82;1.46;13.12;125.00;583.20;456.84;452.06;577.78
17.58;1.46;13.12;125.00;583.26;457.48;451.56;576.98
19.34;1.46;13.12;125.00;583.78;457.54;451.82;577.12
21.10;1.46;13.12;125.00;583.96;457.98;450.86;576.66
22.86;1.46;13.12;125.00;585.04;457.78;449.76;575.94
24.61;1.46;13.12;125.00;589.04;460.72;447.04;574.12
0.00;2.92;13.12;125.00;578.62;451.66;459.34;588.28
1.76;2.92;13.12;125.00;581.88;456.40;454.58;582.84
3.52;2.92;13.12;125.00;582.74;457.58;453.12;579.80
5.27;2.92;13.12;125.00;583.26;457.76;453.04;578.92
7.03;2.92;13.12;125.00;583.72;458.76;453.24;578.22
8.79;2.92;13.12;125.00;583.96;457.54;452.28;578.20
10.55;2.92;13.12;125.00;583.66;457.60;452.52;578.44
12.31;2.92;13.12;125.00;583.32;456.98;452.72;577.62
14.07;2.92;13.12;125.00;584.00;456.86;453.12;578.26
15.82;2.92;13.12;125.00;584.08;458.12;452.78;577.68
17.58;2.92;13.12;125.00;583.40;457.92;452.48;576.62
19.34;2.92;13.12;125.00;584.20;457.80;452.14;577.06
21.10;2.92;13.12;125.00;584.66;457.44;451.48;576.74
22.86;2.92;13.12;125.00;585.48;458.20;450.64;576.00
24.61;2.92;13.12;125.00;588.68;460.66;447.44;573.56
0.00;4.37;13.12;125.00;578.42;451.10;459.02;588.70
1.76;4.37;13.12;125.00;582.10;455.82;454.56;581.70
3.52;4.37;13.12;125.00;582.76;458.16;453.92;580.06
5.27;4.37;13.12;125.00;583.64;458.06;453.36;578.80
7.03;4.37;13.12;125.00;583.42;458.68;453.02;578.46
8.79;4.37;13.12;125.00;583.86;458.34;452.26;577.74
10.55;4.37;13.12;125.00;583.98;458.40;452.54;577.52
12.31;4.37;13.12;125.00;584.46;458.18;452.36;577.12
14.07;4.37;13.12;125.00;584.20;457.84;452.86;577.26
15.82;4.37;13.12;125.00;584.30;457.20;453.04;577.56
17.58;4.37;13.12;125.00;583.86;457.16;452.42;576.70
19.34;4.37;13.12;125.00;583.58;456.88;452.98;577.46
21.10;4.37;13.12;125.00;584.68;458.00;452.74;577.30
22.86;4.37;13.12;125.00;585.24;458.50;450.94;576.42
24.61;4.37;13.12;125.00;588.70;460.14;447.80;574.02
0.00;5.83;13.12;125.00;578.36;451.28;459.58;588.42
1.76;5.83;13.12;125.00;581.90;456.30;454.92;582.02
3.52;5.83;13.12;125.00;582.34;457.78;453.28;578.78
5.27;5.83;13.12;125.00;583.04;458.20;453.28;578.10
7.03;5.83;13.12;125.00;584.20;459.28;452.16;577.08
8.79;5.83;13.12;125.00;584.42;458.40;451.28;577.10
10.55;5.83;13.12;125.00;584.30;457.16;450.74;577.46
12.31;5.83;13.12;125.00;585.08;458.06;451.96;577.88
14.07;5.83;13.12;125.00;584.38;457.38;451.46;578.42
15.82;5.83;13.12;125.00;584.86;457.00;451.86;577.84
17.58;5.83;13.12;125.00;584.30;456.34;452.00;578.20
19.34;5.83;13.12;125.00;583.12;457.26;452.78;577.92
21.10;5.83;13.12;125.00;583.18;456.42;452.30;577.04
22.86;5.83;13.12;125.00;585.08;458.38;451.36;576.36
24.61;5.83;13.12;125.00;588.48;461.00;447.22;573.42
0.00;7.29;13.12;125.00;579.08;451.90;460.88;588.96
1.76;7.29;13.12;125.00;583.30;457.82;456.70;583.36
3.52;7.29;13.12;125.00;584.64;458.84;455.82;581.44
5.27;7.29;13.12;125.00;585.60;460.24;455.52;580.30
7.03;7.29;13.12;125.00;587.06;461.70;454.04;578.90
8.79;7.29;13.12;125.00;589.00;463.30;452.02;577.84
